LOG_FILE:
alpha:0.5
timer_interval:1000
initial_value:76
2001:660:3207:400::69
LEGEND:
time[ms];consensus_value
FIRST_DATA
IP_address:2001:660:3207:400::67
IP_neighbors:
2001:660:5307:3000::6d
0;76
212;58.5
628;58.5
1246;67.375
1672;67.375
1700;69.59375
2317;70.1484375
2696;70.1484375
3379;70.287109375
3715;70.287109375
3778;70.32177734375
4432;70.3304443359375
4733;70.3304443359375
5460;70.33261108398438
5749;70.33261108398438
5774;70.3331527709961
6486;70.33328819274902
6767;70.33328819274902
7520;70.33332204818726
7784;70.33332204818726
7810;70.33333051204681
8551;70.3333326280117
8805;70.3333326280117
8943;43.16666631400585
9583;56.75
9846;56.75
9870;54.78125003306195
10554;49.80527934222482
10613;51.801077195908874
10862;51.801077195908874
10897;50.80317826906685
11667;51.185842831240734
11882;51.185842831240734
11908;50.21646769146173
12592;49.33486892477595
12690;49.53332452317409
12901;49.53332452317409
12928;49.43409672397502
13720;48.62940952536462
13918;48.62940952536462
13964;48.21466245115954
14626;48.30308923340991
14756;48.15518907373345
14937;48.15518907373345
14965;48.22913915357168
15790;47.63327379669383
15954;47.63327379669383
15978;47.11465288294971
16655;47.53957625136762
16823;47.19745933872263
16973;47.19745933872263
17004;47.36851779504512
17861;47.0353903031776
17990;47.0353903031776
18033;46.68571609008589
18691;47.10460899007971
18890;46.807743986809875
19008;46.807743986809875
19041;46.9561764884448
19928;46.63187271018751
20027;46.63187271018751
20056;46.48827488376324
20728;46.85736745824528
20961;46.636921714398184
21044;46.636921714398184
21073;46.74714458632173
22014;46.42723849239474
22059;46.42723849239474
22109;46.42723849239475
22775;46.731406045034625
23058;46.32850847452252
23076;46.32850847452252
23109;46.52995725977857
24082;46.26580502597447
24096;46.26580502597447
24119;46.26580502597447
24803;46.56126326612259
25108;46.56126326612259
25122;46.19743586523703
25145;46.19743586523703
26129;46.19743586523703
26153;45.987638573706036
26164;45.77784128217503
26839;46.28289274683985
27148;46.28289274683985
27181;46.28289274683985
27192;46.08281633739019
28169;46.08281633739019
28189;45.90343297099102
28220;45.90343297099102
28878;46.24993517024981
29188;46.24993517024981
29247;46.24993517024981
29259;45.95465132141164
30211;45.95465132141164
30237;45.85032217189989
30276;45.8503221718999
30924;46.18374483459826
31228;46.18374483459826
31261;46.18374483459826
31320;45.859257637050256
32248;45.859257637050256
32274;45.665106079952025
32345;45.665106079952025
33052;46.04582095873438
33270;46.04582095873438
33306;46.045820958734375
33385;45.75838774079409
34288;45.75838774079409
34308;45.58224928889808
34426;45.58224928889809
35121;45.946955017381
35298;45.946955017381
35331;45.946955017381
35456;45.650462890338815
36314;45.650462890338815
36421;45.547805042878096
36486;45.54780504287809
37157;45.882457214227685
37461;45.882457214227685
37492;45.882457214227685
37531;45.56758619301091
38477;45.56758619301091
38545;45.383851301030944
38553;45.38385130103095
39194;45.76025547371391
39487;45.76025547371391
39520;45.76025547371391
39579;45.48018594138245
40506;45.48018594138245
40530;45.243234395217485
40616;45.243234395217485
41227;45.638432746589885
41528;45.638432746589885
41557;45.63843274658988
41646;45.36476711314382
42551;45.36476711314382
42577;45.277334090342336
42673;45.277334090342336
43264;45.60409907796988
43570;45.60409907796988
43636;45.60409907796988
43715;45.21851373322824
44588;45.21851373322824
44613;45.10065190469703
44758;45.10065190469703
45300;45.48153153245897
45608;45.48153153245897
45641;45.48153153245897
45779;45.2321608043124
46628;45.2321608043124
46652;45.02188160862612
46808;45.02188160862612
47345;45.39153906188215
47646;45.39153906188215
47744;45.39153906188214
47843;45.1392148817769
48666;45.1392148817769
48689;45.05925997338129
48878;45.05925997338129
49388;45.36719874079791
49683;45.36719874079791
49716;45.36719874079792
49910;44.984317726848765
50702;44.984317726848765
50727;44.866212876596265
50937;44.86621287659627
51427;45.240783187831724
51723;45.240783187831724
51753;45.240783187831724
51973;44.99444560708775
52742;44.99444560708775
52766;44.78370992572944
52997;44.78370992572944
53456;45.149891677166295
53758;45.149891677166295
53791;45.14989167716629
54031;44.899121590794515
54780;44.899121590794515
54805;44.81950926653823
55089;44.81950926653823
55491;45.12574669844617
55797;45.12574669844617
55829;45.125746698446164
56088;44.788921508345304
56811;44.788921508345304
56831;44.6871648472755
57119;44.6871648472755
57544;45.030474928019935
57823;45.030474928019935
57856;45.03047492801994
58158;44.80794155711282
58842;44.80794155711282
58866;44.6317330667422
59187;44.6317330667422
59563;44.958718388641266
59860;44.958718388641266
59903;44.95871838864126
60218;44.7388076201818
60877;44.7388076201818
60901;44.66972540118945
61251;44.66972540118945
61596;44.93986383207926
61896;44.93986383207926
61936;44.939863832079254
62276;44.65685695999476
62916;44.65685695999476
62941;44.54912082781374
63309;44.549120827813745
63635;44.85602837793411
63937;44.85602837793411
63969;44.85602837793411
64348;44.602003408739506
64956;44.602003408739506
64980;44.48865937800156
65381;44.48865937800156
65670;44.79036848538547
65986;44.79036848538547
66020;44.79036848538547
66407;44.58284191632455
67020;44.58284191632455
67044;44.45523269255635
67462;44.45523269255635
67709;44.74219122777574
68038;44.74219122777574
68067;44.74219122777574
68509;44.49260998200552
69047;44.49260998200552
69073;44.40368917602284
69537;44.40368917602284
69738;44.67851792469087
70067;44.67851792469087
70099;44.67851792469087
70567;44.44319504045176
71086;44.44319504045176
71106;44.33484833294429
71598;44.33484833294429
71800;44.61239996373589
72105;44.61239996373589
72138;44.61239996373589
72623;44.41945079458635
73123;44.41945079458635
73151;44.30564955294783
73656;44.305649552947834
73838;44.56775740178266
74138;44.56775740178266
74171;44.56775740178266
74680;44.3469251951416
75155;44.3469251951416
75182;44.26927257292543
75707;44.24985941737139
75937;44.52048149858139
76177;44.52048149858139
76205;44.52048149858139
76738;44.315855824941124
77195;44.315855824941124
77218;44.231255412235555
77774;44.21010530905916
77974;44.47378910169513
78214;44.47378910169513
78247;44.47378910169513
78800;44.31022205061255
79233;44.31022205061255
79257;44.20909945025025
79832;44.18381880015967
80009;44.435162570748886
80252;44.435162570748886
80285;44.435162570748886
80862;44.238415859403744
81273;44.238415859403744
81297;44.17146047505483
81893;44.1547216289676
82046;44.39589500777497
82290;44.39589500777497
82321;44.39589500777497
82924;44.212048147122275
83307;44.212048147122275
83330;44.135502524215056
83957;44.116366118488244
84087;44.35276453477363
84324;44.35276453477363
84357;44.35276453477363
84988;44.205860718040725
85342;44.205860718040725
85366;44.11529896122474
86019;44.09265852202074
86123;44.317456268215466
86359;44.317456268215466
86391;44.317456268215466
87048;44.14101632310094
87377;44.14101632310094
87401;44.08089606881802
88078;44.06586600524729
88153;44.28057365736133
88397;44.28057365736133
88429;44.28057365736133
89110;44.11543877012509
89416;44.11543877012509
89439;44.046203896699595
90141;44.02889517834322
90184;44.23946086189796
90434;44.23946086189796
90463;44.23946086189797
91173;44.10821494258603
91450;44.10821494258603
91470;44.02842705217569
92202;44.0084800795731
92214;44.2066507793201
92469;44.2066507793201
92496;44.2066507793201
93232;44.05124012773656
93487;44.05124012773656
93509;43.99830613941316
94239;44.180613072321265
94262;44.076226108786365
94496;44.076226108786365
94522;44.12841959055382
95297;44.02853748501178
95514;44.02853748501178
95537;44.02853748501178
96272;44.16466554701691
96327;44.041262492520616
96533;44.041262492520616
96566;44.10296401976876
97358;44.027427736647184
97551;44.027427736647184
97569;44.027427736647184
