LOG_FILE:
alpha:0.5
IP_neighbors:
2001:660:3207:400::67
2001:660:4701:f080::4
LEGEND:
time[ms];consensus_value
FIRST_DATA
timer_interval:500
initial_value:41
IP_address:2001:660:3207:400::69
0;41
133;41
270;58.5
374;76.25
703;76.25
743;76.25
1231;76.25
1263;67.375
1431;71.8125
1693;69.59375
1751;69.59375
1788;70.703125
2304;70.703125
2333;70.1484375
2472;70.42578125
2859;70.42578125
2890;70.42578125
3371;70.42578125
3396;70.287109375
3510;70.3564453125
3733;70.32177734375
3890;70.32177734375
3932;70.339111328125
4424;70.339111328125
4449;70.3304443359375
4543;70.33477783203125
4938;70.33477783203125
4968;70.33477783203125
5450;70.33477783203125
5477;70.33261108398438
5583;70.33369445800781
5768;70.3331527709961
5966;70.3331527709961
5990;70.33342361450195
6477;70.33342361450195
6502;70.33328819274902
6624;70.33335590362549
6994;70.33335590362549
7028;70.33335590362549
7512;70.33335590362549
7538;70.33332204818726
7659;70.33333897590637
7803;70.33333051204681
8029;70.33333051204681
8059;70.3333347439766
8541;70.3333347439766
8576;70.3333326280117
8692;70.33333368599415
9058;70.33333368599415
9092;70.33333368599415
9575;70.33333368599415
9600;56.75
9724;52.8125000661239
9863;54.78125003306195
10093;54.78125003306195
10120;53.79687504959293
10605;53.79687504959293
10630;51.801077195908874
10763;51.56850739341462
11122;51.56850739341462
11157;51.56850739341462
11641;51.56850739341462
11684;51.185842831240734
11795;49.24709255168273
11901;50.21646769146173
12161;50.21646769146173
12205;49.73178012157223
12682;49.73178012157223
12707;49.53332452317409
12822;47.82472232675423
13200;47.82472232675423
13229;47.82472232675423
13712;47.82472232675423
13774;48.62940952536462
13863;47.79991537695446
13949;48.21466245115954
14228;48.21466245115954
14262;48.007288914057
14747;48.007288914057
14773;48.15518907373345
14883;47.037408439815984
15264;47.037408439815984
15313;47.037408439815984
15782;47.037408439815984
15807;47.63327379669383
15924;46.5960319692056
15972;47.11465288294971
16298;47.11465288294971
16328;46.85534242607765
16815;46.85534242607765
16840;47.19745933872264
16954;46.70226281131007
17332;46.70226281131007
17367;46.70226281131007
17852;46.70226281131007
17878;47.03539030317759
17984;46.33604187699417
18008;46.68571609008589
18371;46.68571609008589
18400;46.51087898354004
18881;46.51087898354004
18907;46.80774398680987
19011;46.30756893193021
19400;46.30756893193021
19434;46.30756893193022
19919;46.30756893193022
19965;46.63187271018751
20037;46.34467705733895
20050;46.48827488376323
20435;46.48827488376323
20465;46.41647597055109
20951;46.41647597055109
20978;46.636921714398184
21068;46.107332398467754
21467;46.107332398467754
21505;46.10733239846776
21998;46.10733239846776
22030;46.42723849239475
22077;46.42723849239474
22115;45.92561090401041
22515;45.92561090401041
22553;45.92561090401041
23039;45.92561090401041
23080;46.32850847452252
23123;46.00165279217038
23556;46.00165279217038
23590;46.001652792170376
24075;46.001652792170376
24096;46.26580502597447
24114;46.26580502597447
24179;45.83360846435147
24595;45.83360846435147
24756;45.83360846435147
25106;45.83360846435147
25138;46.197435865237026
