LOG_FILE:
alpha:0.5
IP_neighbors:
2001:660:4701:f080::b
2001:660:5307:3000::67
LEGEND:
time[ms];consensus_value
FIRST_DATA
timer_interval:1000
initial_value:82
IP_address:2001:660:5307:3000::6a
0;82
171;82
231;77
264;42.5
1243;42.5
1286;48.25
1311;50.5
2273;50.5
2305;52
3235;53.4765625
3285;53.4765625
3311;53.4765625
3347;53.72265625
4301;53.72265625
4332;53.86767578125
5313;53.86767578125
5336;53.632476806640625
5394;53.80281066894531
6277;53.59369707107544
6330;53.59369707107544
6425;53.69769883155823
7423;53.69769883155823
7442;53.71277588605881
7454;53.55676358938217
8434;53.55676358938217
8471;53.60171274095774
9325;53.45770366489887
9454;53.45770366489887
9481;53.45770366489887
9500;53.52347467653453
10488;53.52347467653453
10533;53.520399862667546
11507;53.520399862667546
11531;53.402299320470775
11554;53.44790852378355
12356;53.39895300694502
12527;53.39895300694502
12569;53.42139437159119
13546;53.42139437159119
13569;53.38963138067436
13581;53.409646925827644
14566;53.409646925827644
14604;53.40763045118101
15394;53.37822950817888
15585;53.37822950817888
15608;53.37822950817888
15619;53.39135694013278
16604;53.39135694013278
16638;53.39003932494491
17614;53.39003932494491
17649;53.370780628294895
17660;53.379199053980734
18430;53.36898689912938
18632;53.36898689912938
18664;53.373982249807156
19643;53.373982249807156
19666;53.36744269705039
19714;53.37210046008378
20662;53.37210046008378
20710;53.37222498040067
21465;53.365922816085074
21673;53.365922816085074
21711;53.365922816085074
21735;53.36908672841333
22691;53.36908672841333
22723;53.368872222811596
23703;53.368872222811596
23724;53.36467061851606
23760;53.36650309193252
24533;53.364414932521775
24720;53.364414932521775
24756;53.36552444579565
25784;53.36552444579565
25798;53.3658670738848
25819;53.36452764268491
26847;53.36452764268491
26879;53.36510398112541
27559;53.363986866376784
27823;53.364657212362275
27858;53.364657212362275
27880;53.36392051101143
28874;53.36392051101143
28915;53.364308160746646
29854;53.36440248357357
29893;53.36440248357357
29915;53.36375374207449
30595;53.36375374207449
30910;53.36375374207449
30944;53.36405549031234
31883;53.36409054163173
31926;53.36409054163173
31947;53.36363097836703
32946;53.36363097836703
33047;53.363852782172714
33655;53.36361028425279
33915;53.36378415267468
33964;53.36378415267468
33982;53.36363241768353
34974;53.36363241768353
35016;53.3637408303376
35970;53.36377552369339
35984;53.36377552369339
36006;53.36363941350825
36681;53.36363941350825
36999;53.36363941350825
37035;53.36371208915521
37999;53.363724133984164
38016;53.363724133984164
38039;53.3636384663414
39034;53.3636384663414
39076;53.36368124603431
39711;53.363633315412144
40052;53.363633315412144
40085;53.36366719578041
40102;53.36365353406978
41072;53.36365353406978
41260;53.36366694481996
42116;53.363671469931916
42343;53.363671469931916
42397;53.36363790471201
43082;53.36363790471201
43412;53.36363790471201
43441;53.36365448854155
44153;53.36365448854155
44421;53.36365448854155
44444;53.363636082258466
45432;53.363636082258466
45466;53.36364599450863
46144;53.36363531588544
46190;53.36364065519703
46449;53.36364065519703
46467;53.36363494870899
