LOG_FILE:
alpha:0.5
timer_interval:500
2001:660:5307:3000::68
2001:660:3207:400::64
LEGEND:
time[ms];consensus_value
FIRST_DATA
initial_value:20
IP_address:2001:660:5307:3000::6b
IP_neighbors:
0;20
148;34.68892765045166
192;34.68892765045166
238;46.84446382522583
736;46.84446382522583
766;44.37908363342285
1247;44.37908363342285
1272;48.65065777301788
1765;48.65065777301788
1798;46.61291551589966
2062;46.61291551589966
2247;45.716542303562164
2283;45.716542303562164
2304;45.716542303562164
2795;45.716542303562164
2827;45.81775509566069
3310;45.81775509566069
3335;45.0642443113029
3827;45.0642443113029
3860;45.57718574209139
4097;45.57718574209139
4346;45.57718574209139
4368;44.77412265050225
4863;44.77412265050225
4895;45.33161026414018
5269;44.81276755256113
5381;44.81276755256113
5405;44.81276755256113
5902;44.81276755256113
5931;45.3522677726869
6119;45.3522677726869
6422;45.3522677726869
6448;44.89278225853923
6944;44.89278225853923
6972;45.122525015613064
7462;45.122525015613064
7485;44.97035795229749
7980;44.97035795229749
8014;45.333105707708
8145;45.52504707210937
8307;45.21973074861944
8499;45.21973074861944
8518;45.21973074861944
9010;45.21973074861944
9038;45.37238891036441
9530;45.37238891036441
9555;45.21273780772344
10051;45.21273780772344
10078;45.4805319454092
10166;45.60793096735404
10570;45.60793096735404
10594;45.414997595424666
11088;45.414997595424666
11138;45.51146428138935
11345;45.43338000714655
11606;45.43338000714655
11645;45.43338000714655
12118;45.43338000714655
12147;45.742435094065215
12209;45.742435094065215
12636;45.742435094065215
12657;45.56092374923007
13147;45.56092374923007
13180;45.673237529036754
13666;45.673237529036754
13705;45.53182804353146
14184;45.53182804353146
14219;45.76903579185572
14239;45.76903579185572
14380;45.58379770756849
14701;45.58379770756849
14764;45.58379770756849
15213;45.58379770756849
15240;45.7189847008937
15732;45.7189847008937
15804;45.588423130628016
16265;45.588423130628016
16272;45.736322670223295
16293;45.884222209818574
16776;45.884222209818574
16798;45.52808849138172
17293;45.52808849138172
17329;45.722600915914114
17409;45.51813898214585
17809;45.51813898214585
17828;45.51813898214584
18289;45.66899805516307
18319;45.66899805516307
18346;45.66899805516307
18837;45.66899805516307
18861;45.515651604836876
19355;45.515651604836876
19389;45.719172525139385
19873;45.719172525139385
19891;45.45567079179446
20328;45.63830188854255
20391;45.63830188854255
20424;45.63830188854255
20445;45.40982442338084
20908;45.40982442338084
20958;45.40982442338084
21466;45.40982442338084
21496;45.65978829647212
21978;45.65978829647212
21998;45.310747844801725
22361;45.547759038909746
22497;45.547759038909746
22525;45.547759038909746
23015;45.547759038909746
23038;45.341993328938145
23471;45.168152422714726
23533;45.168152422714726
23582;45.504906955365904
24050;45.504906955365904
24073;45.33652968904032
24402;45.504906955365904
24590;45.504906955365904
24657;45.504906955365904
25129;45.504906955365904
25171;45.12573124561659
25669;45.12573124561659
25707;45.45240382479731
26194;45.45240382479731
