LOG_FILE:
alpha:0.5
IP_neighbors:
2001:660:5307:3000::60
2001:660:3207:400::6f
LEGEND:
time[ms];consensus_value
FIRST_DATA
timer_interval:1000
initial_value:4
IP_address:2001:660:5307:3000::6a
0;4
154;4
232;21.5
1243;21.5
1887;21.875
2279;21.875
2306;22.0625
3303;22.0625
3925;22.15625
4321;22.15625
4339;22.203125
5338;22.203125
5963;22.2265625
6348;22.2265625
6373;22.23828125
7366;22.23828125
7998;22.244140625
8381;22.244140625
8406;22.2470703125
9398;22.2470703125
10033;22.24853515625
10417;22.24853515625
10440;22.249267578125
11435;22.249267578125
11542;26.1246337890625
11607;26.1246337890625
12068;24.18731689453125
12472;24.18731689453125
12495;24.999908447265625
13491;24.999908447265625
13525;31.786728143692017
13666;31.786728143692017
14125;29.63555157184601
14510;29.63555157184601
14544;29.6680870950222
15531;29.6680870950222
15564;34.087397182767745
15779;35.19222470470413
16159;33.00648511622421
16550;33.00648511622421
16574;33.00648511622421
17567;33.00648511622421
17603;35.58595506460915
17821;35.58595506460915
18242;34.33649098386604
18584;34.33649098386604
18607;34.33649098386604
19604;34.33649098386604
19631;36.6251606756247
19880;36.6251606756247
20297;35.47936952330484
20619;35.47936952330484
20663;35.47936952330484
21660;35.47936952330484
21693;37.399769694484334
21914;38.27835363520478
22332;36.80156557743835
22679;36.80156557743835
22702;36.80156557743835
23696;36.80156557743835
23729;38.130211560275384
23965;38.130211560275384
24369;37.200047822651605
24711;37.200047822651605
24735;37.2000478226516
25730;37.2000478226516
25766;38.453186602918024
26009;38.453186602918024
26405;37.65804759578472
26768;37.65804759578472
26815;37.65804759578472
27788;37.65804759578472
27834;39.01048273444728
28041;39.01048273444728
28450;38.21301738942374
28806;38.21301738942374
28829;38.21301738942374
29823;38.21301738942374
29858;39.10101908276525
30070;39.10101908276525
30478;38.476941624860864
30846;38.476941624860864
30869;38.47694162486086
31865;38.47694162486086
31893;39.30561209093308
32101;39.30561209093308
32515;38.74069390254692
32884;38.74069390254692
32908;38.74069390254692
33904;38.74069390254692
33936;39.7127544439025
34141;39.7127544439025
34585;39.14721823353805
34921;39.14721823353805
34943;39.147218233538055
35937;39.147218233538055
35981;39.784268072691845
36178;39.784268072691845
36614;39.31640560313396
36956;39.31640560313396
36978;39.31640560313396
37974;39.31640560313396
38001;39.92389662930542
38223;39.923896629305425
38644;39.497366955336304
38991;39.497366955336304
39010;39.497366955336304
40011;39.497366955336304
40044;40.184328705957924
40261;40.184328705957924
40675;39.76162739062843
41030;39.76162739062843
41052;39.76162739062843
42055;39.76162739062843
42095;40.23712907217505
42300;40.237129072175044
42699;39.88008442317602
43087;39.88008442317602
43106;39.880084423176015
44101;39.880084423176015
44143;40.35346067903946
44340;40.353460679039465
44728;40.019275630336715
45121;40.019275630336715
45144;40.01927563033671
46136;40.01927563033671
46169;40.56849485310484
46430;40.56849485310483
46765;40.224134037705326
47155;40.224134037705326
47193;40.224134037705326
48173;40.224134037705326
