LOG_FILE:
alpha:0.5
timer_interval:1500
2001:660:4701:f080::c
2001:660:3207:400::65
LEGEND:
time[ms];consensus_value
FIRST_DATA
initial_value:9
IP_address:2001:660:5307:3000::6c
IP_neighbors:
0;9
610;9
666;29.05712890625
853;40.98968040943146
1888;42.904924750328064
2148;42.904924750328064
2181;42.904924750328064
2252;41.44501608610153
2927;42.87787480652332
3668;42.87787480652332
3705;43.65639450401068
3964;43.813727031461895
4998;44.05382593622198
5190;44.05382593622198
5223;44.05382593622198
5319;45.05390229445766
6028;44.743599519424606
6710;44.743599519424606
6746;44.89875090694113
7063;44.858470897961524
8099;44.886442661545516
8229;44.886442661545516
8262;44.886442661545516
8357;45.409694573451816
9152;45.23139063926715
9746;45.23139063926715
9783;45.369123517270395
10221;45.295593870382845
11261;45.3254448016433
11272;45.3254448016433
11303;45.3254448016433
11392;45.06041432924963
12290;45.21991336682228
12789;45.21991336682228
12825;45.140163848035954
13334;45.26529120303107
14306;45.26529120303107
14342;45.33192541315617
14364;45.33192541315617
14426;44.88604798552737
15394;45.17195477294485
15826;45.17195477294485
15862;44.61010808011889
16429;45.09926560537345
17346;45.09926560537345
17375;45.206471326875516
17461;45.206471326875516
17473;44.37506786961377
18490;44.868686512062226
18865;44.868686512062226
18901;44.621877190838006
19544;44.90702312464378
20384;44.90702312464378
20423;45.04418504143145
20515;44.34148930853179
20613;44.69283717498162
21648;44.872083987081425
21913;44.872083987081425
21969;44.157031789122414
22676;44.64662970404447
23435;44.64662970404447
23467;44.82047061026789
23551;43.96467147765906
23704;44.39257104396347
24758;44.62856070523269
24961;44.62856070523269
25001;44.29661609144587
25790;44.61637974109391
26533;44.61637974109391
26566;44.760853207762835
26623;44.02005252065943
26824;44.390452864211134
27863;44.60182298397243
28097;44.60182298397243
28137;43.871673527369396
28894;44.377788689282255
29613;44.377788689282255
29621;44.124731108325825
29644;44.31177974518293
29932;44.43830853566115
30971;44.60152843559292
31123;44.60152843559292
31159;43.90687300131914
31998;44.372017700935935
32643;44.372017700935935
32657;43.691865738315
32678;43.857974739294605
33032;44.19805072060507
34062;44.408227797282976
34160;44.408227797282976
34195;43.70854483119115
35097;44.19816911269604
35677;44.19816911269604
35692;43.9533569719436
35713;44.135444383226854
36129;44.25785045360308
37186;44.416732123852405
37197;44.416732123852405
37254;43.771285920129046
38244;44.198859303085
38714;44.198859303085
38733;43.58166361175181
38750;43.58166361175181
39282;44.06398806615357
40232;44.06398806615357
40267;43.517278383261186
40320;43.97262234305375
41350;44.15821023118084
41753;44.15821023118084
41765;43.837744307221016
41787;43.837744307221016
42429;44.17304413438572
43272;44.17304413438572
43309;43.6209858312196
43496;44.00781511755387
44526;44.15737888494239
44792;44.15737888494239
44813;43.50939823207258
44822;43.50939823207258
45561;43.96251276963518
46303;43.96251276963518
46385;43.430646684378374
46613;43.84929048096795
47626;44.02790764257086
47848;44.02790764257086
47885;44.02790764257086
47972;43.72927716347462
48660;43.994049545037605
49357;43.994049545037605
49403;43.49868144588788
49688;43.873580022414245
50766;44.02636258911323
50878;44.02636258911323
50910;44.02636258911323
51150;43.40682140985268
51750;43.83736572762643
52396;43.83736572762643
52435;43.35652576982224
52782;43.751571969263324
53814;43.912243026252185
53908;43.912243026252185
53940;43.912243026252185
54182;43.51417440858616
54840;43.81666142055798
55425;43.81666142055798
55456;43.39329816890455
55874;43.73480680600518
56903;43.87496294182119
56946;43.87496294182119
56978;43.87496294182119
57221;43.339972125870695
57976;43.71903569791715
58469;43.71903569791715
58512;43.30456550514687
59051;43.63828499206729
59985;43.63828499206729
60017;43.78609484822812
60082;43.78609484822812
60247;43.441712628494926
61113;43.703903662549614
61503;43.703903662549614
61584;43.34040918670324
62141;43.64515861869147
63022;43.64515861869147
63054;43.766460134092625
63178;43.766460134092625
63276;43.301975565319054
64209;43.63574780416674
64539;43.63574780416674
64575;43.46886168474289
65242;43.67637973082196
66054;43.67637973082196
66087;43.7801114884132
66272;43.7801114884132
66344;43.39391844670106
67307;43.65876807231701
67569;43.65876807231701
67616;43.320051946440756
68337;43.61276317983638
69087;43.61276317983638
69118;43.721729351385406
69338;43.2946108184268
69374;43.50817008490611
70408;43.65830952643752
70604;43.65830952643752
70640;43.47646017243217
71440;43.658162252616044
72124;43.658162252616044
72156;43.75512696447268
72367;43.39535883826799
72474;43.57524290137033
73506;43.68948209163533
73642;43.68948209163533
73678;43.35265926201201
74541;43.59572313062827
75161;43.59572313062827
75214;43.69085588641353
75400;43.30850414881763
75576;43.49968001761559
76609;43.615288763245
76720;43.615288763245
76755;43.46189645603131
77646;43.61949076444261
78237;43.61949076444261
78309;43.68885438459097
78437;43.183086025653644
78742;43.43597020512231
79755;43.43597020512231
79784;43.5562913754837
79794;43.34413656270132
80815;43.52158371198323
81274;43.52158371198323
81306;43.521583711983226
81473;43.23695056966917
81843;43.46146524975282
82792;43.46146524975282
82828;43.349207909711
82870;43.50444484635459
83903;43.58276230507046
84378;43.58276230507046
84436;43.58276230507046
84516;43.17121872313331
84937;43.43567862205792
85970;43.53314199661045
85984;43.53314199661045
86018;43.27947527523742
86999;43.47185211470532
87499;43.47185211470532
87532;43.47185211470532
87549;43.23426771522142
88031;43.43395679709724
89017;43.43395679709724
89061;43.33411225615933
89072;43.47103633202801
90088;43.54214354325742
90536;43.54214354325742
90568;43.54214354325742
90602;43.31450798597837
91121;43.48157162873679
92055;43.48157162873679
92091;43.28571395021031
92156;43.453594221584936
93185;43.52629086103958
93574;43.52629086103958
93607;43.52629086103958
93648;43.28168684721618
94217;43.454302369568865
95104;43.454302369568865
95141;43.36799460839252
95243;43.482729952781966
96273;43.54166761399053
96636;43.54166761399053
96668;43.54166761399053
96685;43.332024254579224
97305;43.479105219794846
98153;43.479105219794846
98189;43.314674961773235
98337;43.457183963335375
99369;43.51924468487047
99673;43.51924468487047
99704;43.51924468487047
99722;43.30154828987881
100401;43.460378389481704
101189;43.460378389481704
101272;43.380963339680264
101434;43.481350000845964
102465;43.532359609294105
102708;43.532359609294105
102739;43.532359609294105
102756;43.345796279031035
103488;43.47543738509346
104226;43.47543738509346
104263;43.31228637572711
104518;43.44709974418005
105545;43.50381503487463
105746;43.50381503487463
105773;43.50381503487463
105793;43.301867249525856
106574;43.44839642309264
107258;43.44839642309264
107293;43.37513183630925
107607;43.4670253431611
108637;43.513099395052784
108775;43.513099395052784
108807;43.513099395052784
108833;43.34337560820809
109664;43.460780097741996
110292;43.460780097741996
110328;43.31331487788843
110706;43.43484561297722
111736;43.485706887384495
111810;43.485706887384495
111842;43.485706887384495
111872;43.3057985798614
112765;43.434018162485856
113329;43.434018162485856
113363;43.36990837117362
113801;43.45120394028818
114831;43.49245594513683
114843;43.49245594513683
114878;43.49245594513684
114904;43.34073218413655
115867;43.448393153861986
116359;43.448393153861986
116394;43.31499197719354
116904;43.43132421529782
117876;43.43132421529782
117908;43.47622621562341
117934;43.30956263466555
117945;43.392894425144476
118966;43.4470875466727
119393;43.4470875466727
119428;43.37832509066912
119998;43.44904781234945
120910;43.44904781234945
120942;43.48170348111035
120963;43.344249366440906
121030;43.41297642377563
122110;43.446486022489765
122427;43.446486022489765
122463;43.32236191533974
123185;43.42490781859908
123945;43.42490781859908
123976;43.460864936549264
123994;43.30752991120067
124215;43.384197423874966
125246;43.43863598808534
125462;43.43863598808534
125498;43.373082949643006
126273;43.43702677740742
126977;43.43702677740742
127008;43.46452938977063
127025;43.3421844400002
127300;43.40335691488542
128333;43.43943158096218
128494;43.43943158096218
128529;43.3254125364321
129358;43.40832009367039
130012;43.40832009367039
130040;43.4394109047128
130059;43.31181638513228
130393;43.37561364492254
131430;43.41504584797513
131528;43.41504584797513
131564;43.3634311165537
132463;43.415854664412315
133047;43.415854664412315
133079;43.4479264760343
133095;43.34266262595085
133491;43.395294550992574
134519;43.42605826404471
134565;43.42605826404471
134601;43.329506525960355
135550;43.397869396403735
136083;43.397869396403735
136113;43.42483421890661
136130;43.31412868353903
136583;43.36948145122281
137594;43.36948145122281
137613;43.40184292295656
137630;43.37416653911468
138640;43.4090342881742
139112;43.4090342881742
139143;43.4090342881742
139165;43.32453863039375
139675;43.38675276397389
140631;43.38675276397389
140667;43.307532793430696
140706;43.37268751987093
141736;43.40041665857831
142150;43.40041665857831
142182;43.40041665857831
142198;43.303761439248994
142763;43.3707164179584
143667;43.3707164179584
143704;43.337238928603696
143795;43.38490448492451
144917;43.40779956047737
145187;43.40779956047737
145214;43.40779956047737
145233;43.31093890389869
145955;43.37609006159672
146696;43.37609006159672
146812;43.30327498932898
146988;43.3641640973767
148010;43.39020335078155
148269;43.309275630286656
148299;43.309275630286656
148330;43.349739490534105
149040;43.37690339529267
149814;43.37690339529267
149849;43.307184507961665
150071;43.3609795314526
151104;43.38355788112054
151307;43.316909085503276
151330;43.316909085503276
151360;43.35023348331191
152129;43.3750525624985
152847;43.3750525624985
152882;43.31028318685706
153154;43.359246465576284
154183;43.38094275146607
154345;43.31144135247271
154361;43.31144135247271
154391;43.346192051969396
155214;43.3694504179459
155878;43.3694504179459
155908;43.30847568853153
156248;43.37179541848084
157281;43.383317829802046
157373;43.32017535468488
157396;43.32017535468488
157427;43.35174659224346
158311;43.37129513543417
158913;43.37129513543417
158948;43.31261192191003
159342;43.35657704834794
160375;43.37430468576526
160405;43.31318158359761
160431;43.31318158359761
160462;43.34374313468143
161408;43.36458201337836
161948;43.36458201337836
161984;43.33888179848799
162439;43.36656697447311
163439;43.31172144916473
163466;43.35216386287094
163476;43.35216386287094
163505;43.35216386287094
164499;43.36983444536895
164991;43.36983444536895
165027;43.31341564177852
165533;43.35420896659654
166478;43.33381230418753
166508;43.33381230418753
166538;43.359852898667
166565;43.359852898667
167593;43.374015526600964
168024;43.374015526600964
168055;43.309386897836674
168618;43.352333279305874
169513;43.30959783017229
169533;43.30959783017229
169564;43.346349905001794
169647;43.346349905001794
