LOG_FILE:
alpha:0.5
IP_neighbors:
2001:660:3207:400::68
2001:660:5307:3000::60
LEGEND:
time[ms];consensus_value
FIRST_DATA
timer_interval:500
initial_value:4
IP_address:2001:660:4701:f080::2
0;4
456;4
556;23
868;22.25
1014;22.25
1044;22.25
1529;22.25
1577;22.625
1839;22.625
2041;22.625
2078;22.25
2559;22.25
2590;22.4375
2916;22.25
3079;22.25
3115;22.25
3591;22.25
3624;22.34375
3876;22.34375
4107;22.34375
4143;22.25
4625;22.25
4667;22.296875
4952;22.25
5145;22.25
5176;22.25
5657;22.25
5691;22.2734375
5913;22.2734375
6173;22.2734375
6208;22.25
6690;22.25
6724;22.26171875
6991;22.25
7219;22.25
7261;22.25
7760;22.25
7790;22.255859375
7951;22.255859375
8272;22.255859375
8308;22.25
8792;22.25
8834;22.2529296875
9024;22.25
9309;22.25
9362;22.25
9827;22.25
9855;22.25146484375
10008;22.25146484375
10343;22.25146484375
10379;22.25
10860;22.25
10895;22.250732421875
11061;22.25
11384;22.25
11420;22.25
11902;22.25
11931;27.43768310546875
12038;27.43768310546875
12420;27.43768310546875
12455;25.8125
12939;25.8125
12971;29.968841552734375
13099;27.484375
13456;27.484375
13488;27.484375
13967;27.484375
13995;29.76569366455078
14067;29.76569366455078
14488;29.76569366455078
14525;29.700622618198395
15018;29.700622618198395
15059;31.973403960466385
15148;30.820745527744293
15599;30.820745527744293
15640;30.820745527744293
16094;31.965270079672337
16165;31.965270079672337
16193;31.965270079672337
16681;31.965270079672337
16711;32.485877597948274
17192;32.485877597948274
17213;32.485877597948274
17224;33.68817620829759
17713;33.68817620829759
17750;33.08702690312293
18121;33.38760155571026
18231;33.38760155571026
18265;33.38760155571026
18748;33.38760155571026
18779;33.86204626978815
19260;33.86204626978815
19282;33.86204626978815
19293;34.80511047218182
19779;34.80511047218182
19814;34.33357837098499
20151;34.56934442158341
20295;34.56934442158341
20329;34.56934442158341
20816;34.56934442158341
20859;35.024356972444124
21327;35.024356972444124
21338;35.024356972444124
21366;35.62519806689974
21853;35.62519806689974
21897;35.32477751967193
22176;35.474987793285834
22373;35.474987793285834
22401;35.474987793285834
22882;35.474987793285834
22918;36.138276685362094
23364;36.138276685362094
23401;36.138276685362094
23429;36.401491484693565
23921;36.401491484693565
23970;36.26988408502783
24265;36.335687784860696
24466;36.335687784860696
24503;36.3356877848607
24977;36.3356877848607
25013;36.76786780375615
25397;36.76786780375615
25497;36.76786780375615
25525;36.95794937354668
26009;36.95794937354668
26044;36.86290858865141
26309;36.910428981099045
26525;36.910428981099045
26558;36.910428981099045
27043;36.910428981099045
27080;37.284238288441884
27434;37.284238288441884
27560;37.284238288441884
27593;37.5468658003585
28077;37.5468658003585
28129;37.4155520444002
28346;37.48120892237935
28593;37.48120892237935
28626;37.48120892237935
29105;37.48120892237935
29142;37.84711315590154
29468;37.84711315590154
29621;37.84711315590154
29654;37.858615178011405
30136;37.858615178011405
30172;37.85286416695648
30379;37.85573967248394
