0;84;0;0;0;0
129;71.5;12.5;0;0;0
564;66.25;12.5;0;5.25;0
866;66.25;12.5;0;5.25;0
896;65.3154296875;12.5;-0.9345703125;5.25;0
1057;65.3154296875;12.5;-0.9345703125;5.25;0
1902;65.3154296875;12.5;-0.9345703125;5.25;0
1936;63.47021484375;12.5;-0.9345703125;5.25;-1.84521484375
2073;63.16064453125;12.8095703125;-0.9345703125;5.25;-1.84521484375
2591;63.3154296875;12.8095703125;-0.9345703125;5.09521484375;-1.84521484375
2914;63.3154296875;12.8095703125;-0.9345703125;5.09521484375;-1.84521484375
2941;62.47479248046875;12.8095703125;-1.77520751953125;5.09521484375;-1.84521484375
3094;62.47479248046875;12.8095703125;-1.77520751953125;5.09521484375;-1.84521484375
3929;62.47479248046875;12.8095703125;-1.77520751953125;5.09521484375;-1.84521484375
3955;62.188568115234375;12.8095703125;-1.77520751953125;5.09521484375;-2.131439208984375
4116;61.664794921875;13.333343505859375;-1.77520751953125;5.09521484375;-2.131439208984375
4621;61.92668151855469;13.333343505859375;-1.77520751953125;4.8333282470703125;-2.131439208984375
4940;61.92668151855469;13.333343505859375;-1.77520751953125;4.8333282470703125;-2.131439208984375
4967;61.26479911804199;13.333343505859375;-2.4370899200439453;4.8333282470703125;-2.131439208984375
5185;61.26479911804199;13.333343505859375;-2.4370899200439453;4.8333282470703125;-2.131439208984375
5951;61.26479911804199;13.333343505859375;-2.4370899200439453;4.8333282470703125;-2.131439208984375
5976;60.87962365150452;13.333343505859375;-2.4370899200439453;4.8333282470703125;-2.5166146755218506
6248;60.674007058143616;13.538960099220276;-2.4370899200439453;4.8333282470703125;-2.5166146755218506
6645;60.776815354824066;13.538960099220276;-2.4370899200439453;4.730519950389862;-2.5166146755218506
6977;60.776815354824066;13.538960099220276;-2.4370899200439453;4.730519950389862;-2.5166146755218506
7007;60.34301069378853;13.538960099220276;-2.870894581079483;4.730519950389862;-2.5166146755218506
7287;60.34301069378853;13.538960099220276;-2.870894581079483;4.730519950389862;-2.5166146755218506
8000;60.34301069378853;13.538960099220276;-2.870894581079483;4.730519950389862;-2.5166146755218506
8058;59.87255519628525;13.538960099220276;-2.870894581079483;4.730519950389862;-2.9870701730251312
8361;59.820982560515404;13.59053273499012;-2.870894581079483;4.730519950389862;-2.9870701730251312
8698;59.846768878400326;13.59053273499012;-2.870894581079483;4.70473363250494;-2.9870701730251312
9013;59.846768878400326;13.59053273499012;-2.870894581079483;4.70473363250494;-2.9870701730251312
9040;59.74928246438503;13.59053273499012;-2.968380995094776;4.70473363250494;-2.9870701730251312
9422;59.74928246438503;13.59053273499012;-2.968380995094776;4.70473363250494;-2.9870701730251312
10026;59.74928246438503;13.59053273499012;-2.968380995094776;4.70473363250494;-2.9870701730251312
10051;58.93413576727471;13.59053273499012;-2.968380995094776;4.70473363250494;-3.802216870135453
10403;59.04769129241686;13.476977209847973;-2.968380995094776;4.70473363250494;-3.802216870135453
10789;58.21863753829745;13.476977209847973;-2.968380995094776;5.533787386624347;-3.802216870135453
11035;58.21863753829745;13.476977209847973;-2.968380995094776;5.533787386624347;-3.802216870135453
11069;58.594141741665396;13.476977209847973;-2.592876791726834;5.533787386624347;-3.802216870135453
11421;58.594141741665396;13.476977209847973;-2.592876791726834;5.533787386624347;-3.802216870135453
12046;58.594141741665396;13.476977209847973;-2.592876791726834;5.533787386624347;-3.802216870135453
12071;58.19912620145157;13.476977209847973;-2.592876791726834;5.533787386624347;-4.1972324103492795
12446;58.3340614082243;13.34204200307525;-2.592876791726834;5.533787386624347;-4.1972324103492795
12812;58.26659380483794;13.34204200307525;-2.592876791726834;5.6012549900107125;-4.1972324103492795
13057;58.26659380483794;13.34204200307525;-2.592876791726834;5.6012549900107125;-4.1972324103492795
13084;58.29494925468026;13.34204200307525;-2.564521341884511;5.6012549900107125;-4.1972324103492795
13463;58.29494925468026;13.34204200307525;-2.564521341884511;5.6012549900107125;-4.1972324103492795
14068;58.29494925468026;13.34204200307525;-2.564521341884511;5.6012549900107125;-4.1972324103492795
14093;57.49527236069073;13.34204200307525;-2.564521341884511;5.6012549900107125;-4.996909304338814
14479;57.74280588528218;13.094508478483803;-2.564521341884511;5.6012549900107125;-4.996909304338814
14840;57.61903912298645;13.094508478483803;-2.564521341884511;5.725021752306443;-4.996909304338814
15078;57.61903912298645;13.094508478483803;-2.564521341884511;5.725021752306443;-4.996909304338814
15132;57.702957439066196;13.094508478483803;-2.480603025804765;5.725021752306443;-4.996909304338814
15497;57.702957439066196;13.094508478483803;-2.480603025804765;5.725021752306443;-4.996909304338814
16089;57.702957439066196;13.094508478483803;-2.480603025804765;5.725021752306443;-4.996909304338814
16115;56.93192829210435;13.094508478483803;-2.480603025804765;5.725021752306443;-5.767938451300658
16514;57.18026460821135;12.84617216237681;-2.480603025804765;5.725021752306443;-5.767938451300658
16865;57.05609645015785;12.84617216237681;-2.480603025804765;5.8491899103599465;-5.767938451300658
17096;57.05609645015785;12.84617216237681;-2.480603025804765;5.8491899103599465;-5.767938451300658
17135;57.14072514911288;12.84617216237681;-2.395974326849732;5.8491899103599465;-5.767938451300658
17531;57.14072514911288;12.846172162376813;-2.395974326849732;5.8491899103599465;-5.767938451300658
