0;82;0;0;0;0
153;82;0;0;0;0
290;49.5;0;-32.5;0;0
1699;49.5;0;-32.5;0;0
1807;45.46875;4.03125;-32.5;0;0
2166;44.234375;4.03125;-32.5;1.234375;0
3219;44.234375;4.03125;-32.5;1.234375;0
3231;43.67578125;4.03125;-32.5;1.79296875;0
3251;44.29296875;4.03125;-31.8828125;1.79296875;0
4248;44.455078125;4.03125;-31.8828125;1.630859375;0
4735;44.455078125;4.03125;-31.8828125;1.630859375;0
4766;44.49560546875;4.03125;-31.8828125;1.630859375;0.04052734375
4825;44.546142578125;3.980712890625;-31.8828125;1.630859375;0.04052734375
5268;44.5208740234375;3.980712890625;-31.8828125;1.6561279296875;0.04052734375
6246;44.5208740234375;3.980712890625;-31.8828125;1.6561279296875;0.04052734375
6275;44.53350830078125;3.980712890625;-31.87017822265625;1.6561279296875;0.04052734375
6289;44.76536560058594;3.980712890625;-31.87017822265625;1.4242706298828125;0.04052734375
7308;44.88287353515625;3.980712890625;-31.87017822265625;1.3067626953125;0.04052734375
7760;44.88287353515625;3.980712890625;-31.87017822265625;1.3067626953125;0.04052734375
7810;44.88287353515625;3.980712890625;-31.87017822265625;1.3067626953125;0.04052734375
7846;44.416133880615234;4.447452545166016;-31.87017822265625;1.3067626953125;0.04052734375
8324;44.867287397384644;4.447452545166016;-31.87017822265625;0.8556091785430908;0.04052734375
9271;44.867287397384644;4.447452545166016;-31.87017822265625;0.8556091785430908;0.04052734375
9310;44.64171063899994;4.447452545166016;-32.095754981040955;0.8556091785430908;0.04052734375
9336;44.867287397384644;4.447452545166016;-32.095754981040955;0.6300324201583862;0.04052734375
10360;45.18412475287914;4.447452545166016;-32.095754981040955;0.313195064663887;0.04052734375
10787;45.18412475287914;4.447452545166016;-32.095754981040955;0.313195064663887;0.04052734375
10813;45.26333409175277;4.447452545166016;-32.095754981040955;0.313195064663887;0.1197366826236248
10885;44.309660797938704;5.401125838980079;-32.095754981040955;0.313195064663887;0.1197366826236248
